Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
St. Lucia,LCA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,32099642.8866157,41300000,55800000,66700000,87500000,81600000,86300000,102388888.888889,111800000,121500000,169777777.777777,184259259.259259,245851851.851851,258322222.222222,287492592.592593,290707407.407407,329307407.407408,332296296.296296,342570370.370371,385433333.333333,356477777.777777,361962962.962963,393259259.259259,372029629.629629,389176136.034715,343796795.525155,340403615.754982,414392081.534164,489318551.010318,574701307.956458,474183087.907601,730178657.746273,667058886.493012,700817795.080638,799054889.109676,793082954.6368,814786430.806712,864250185.456354,945236489.491142,1004687935.95548,945878117.315403,1072511268.17116,1168653471.65163,1260992685.02899,509543549.230675,751650887.012854,1335541572.22222,1454176385.18519,
Latin America & Caribbean,LCN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,102605872367.118,136011032447.583,148237626480.481,135154363711.32,129469719028.085,143268837647.357,137315917069.203,119855811537.062,133363173996.751,150140486970.707,167177830147.213,188409839868.45,189132202176.496,200593000995.87,213966246629.285,245650592662.721,291909733469.593,320810495545.937,352552775967.625,392359257242.896,407439385951.383,486478396053.121,465155226000.271,463222974265.986,504264066132.389,618819559795.302,746657140821.365,896270879139.82,1022670594935.66,1173599971693.95,919969689223.967,1152966521487.95,1417769512941.98,1436606076411.21,1440224398131.21,1405676998727.71,1217643907483.39,1207762258143.73,1354643370787.42,1461116576724.73,1471649639313.14,1260656865309.44,1615512696173.2,1944236622077.92,1954489671691.4,
Least developed countries: UN classification,LDC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,16878151596.3393,15790937452.8722,18224011357.5791,19151240588.4619,20515900546.3714,23036515640.6469,22220842956.719,23676572610.5896,23499759284.5699,26465908243.113,31727953645.3537,34398965805.2673,35649725571.1051,33643161846.169,37253525857.4751,44287253718.9064,43792269938.8408,47689905612.6496,54273906252.1133,68558865369.4784,91391804523.7091,114914351091.776,144511333430.835,186011935482.774,146358388013.484,184892323555.358,226126245743.128,231968400591.042,248742372985.866,246193783508.527,200438500416.928,196423789764.318,222889731335.492,254359915957.428,254580594183.312,224530951516.715,289126846487.712,345442176514.307,,
Low income,LIC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39860762072.1003,47009321173.4301,59558918462.3204,74256313775.2017,59381968571.6366,75577786092.7207,87364633593.5108,80415035153.3955,87219330190.2614,89413577487.8886,68507215525.2681,67664946684.8657,76582346002.7185,90104639667.304,88709109112.9832,82609930493.4504,110310771152.938,124709067519.768,,
Liechtenstein,LIE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,639060010.0812,635996195.98,866868937.5414,970269246.7532,1173559626.8602,1339958267.414,1374891915.982,1348249589.7799,1403826353.7679,1795907329.4371,1644509060.4619,1581827223.3188,1791360554.4207,1884961581.5572,1909262361.736,2385689104.3817,2604460009.2172,2990883277.9729,3531401889.7871,4106095131.7934,4840468453.4548,5035863898.0339,5747241361.1478,5938737619.0813,5727243918.9489,6527293894.3677,6280210000,6042770000,6713650000,7440560000,7962722760,8819109000,9864030000,10337900000,9098600000,11423280000,14109340000,13715697344.4321,15211113446.7873,16890223281.0926,17070484075.4396,17574857527.6972,19257216969.969,20512411481.5085,19666076680.02,13281098993.9837,15089492255.2713,16435247736.7795,17790409956.7493,
Lower middle income,LMC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,55194241636.8102,57007171097.2534,75662493924.8223,100184415864.485,91451451830.467,81552000648.5142,80072241518.2783,83260480970.5582,83461581476.6825,75473864015.9051,86907828933.0683,95786358263.7579,105283115613.433,126153834025.261,128113199506.54,138355762933.717,143133436648.361,160556915993.784,183928931513.252,202870098271.825,221214780645.274,212579782726.031,219800577115.325,255067291462.567,254049977875.793,271087748021.435,327663536523.814,413206657448.991,520301785849.419,628058313304.747,758096569409.638,941734733771.656,783334973648.1,975468461090.891,1190656847006.64,1226115199817.22,1280708824561.79,1320370408357.76,1176448216311.78,1172910876320.76,1355437238369.37,1500953235130.34,1557685836557.88,1359761327012.87,1701447573728.19,2022764370349.01,2009888472066.41,
Low & middle income,LMY,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,336233303081.341,335691689786.295,356416163683.694,346216542920.317,307655469671,369931468577.788,416494586973.04,462391720885.12,542465532686.378,568815571831.89,629094792619.182,674459956673.8,788175484293.586,935827916629.108,1041047605497.91,1067654366844.21,1062819251975.67,1115228783150.24,1330654347456.69,1308543962595.47,1395963699842.14,1782747745337.69,2258438402591.25,2776578634603.28,3379375108206.93,4119964180907.69,4949475464998.97,4041056240696.1,5127245568835.57,6167471151658.42,6484524115203.51,6748220931024.59,6878002215584.57,6205577469363.61,5992391344014.27,6807136056891.91,7439302012190.62,7478414017849.86,6873617057706.55,8903580513676.54,9956426822730.26,9636981382401.39,
Lesotho,LSO,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,152533897.301454,172614999.8499,199984999.8261,233334999.7971,277427232.313235,363492214.64152,381390190.320733,862105692.156145,933289553.565281,818382338.57127,623312925.697772,656067282.730681,1010127630.34832,952569918.738657,966221965.030239,1098406180.27132,1136550083.87985,1275465877.77142,1221451600.4661,1332596939.92968,1321412367.90889,1204708481.28204,1202961383.11915,952795220.21008,843544781.200868,823952194.84647,842874759.125534,881171441.310551,1229158370.7949,1458041532.29985,1393460671.30155,1501985088.10332,1667873358.44516,1680882115.15459,1473693204.23438,1667695719.15033,1947842677.00573,1631959875.05093,1420120185.91584,1391335292.3878,1406354334.81005,1473218343.2859,1670537515.19126,1885901682.09735,1679727641.83017,1415329400.90322,1617543679.30449,1667842059.5795,1466243322.53453,
Late-demographic dividend,LTE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,236654692069.847,236834459017.693,264829633495.957,254453989857.348,253851636091.196,295506707293.948,348562139313.203,383799334637.047,415006785953.762,430689242558.071,499869965640.404,544066478464.748,668351100157.734,822336901387.648,900637023089.024,884817794718.37,840864962186.993,866901229497.859,1060746909303.39,1069706644932.85,1149239485567.74,1578314438350.07,2075277376614.63,2605192883905.35,3245041005067.6,4023221982101.57,4838687529646.07,3868906331832.69,4802744451291.59,5826550544997.05,6092347752938.93,6408563514542.78,6597877561456.98,5953362907653.02,5714861876048.23,6515847829646.03,7219348515146.26,7229969666997.81,6933811143037.85,8942843826110.72,9761577144439.27,9372456730492.36,
Lithuania,LTU,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236082794.10614,2372558617.36129,3242165000,4262652500,4710562500,4588775000,3767592500,4626065000,5484325000,6494631232.48841,8331442367.27589,11517502521.0668,15015630502.7754,18165028419.7485,21640916047.7081,29144835309.1332,20538131301.9763,25118484097.9797,33383014142.6632,34750571029.8735,37890519155.5426,36307145819.5095,29514058723.1205,30046792324.3325,36279189171.071,41691659219.3978,43577063568.0409,43039934078.9456,54918253193.1249,62804308477.4152,64002759884.8107,
Luxembourg,LUX,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73623309316.3086,79335220115.6621,81266498545.7519,99716561524.5732,109876157876.237,132434311009.035,156186253843.092,200370972083.272,249675610392.408,291528846220.545,216843783021.935,239638366616.645,321246392607.81,348422387513.085,404524071369.82,421187144266.637,403187664491.709,422586199902.238,439014774984.023,513239083527.528,492509306087.528,465674617218.032,510206019879.836,456301184140.198,512564844771.661,
Latvia,LVA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092932691,1605016000,1729646000,2158730000,2546426000,2766235000,3010600000,2805800000,2487229229.89134,2746921905.7082,3123454592.6302,4217805052.6674,5854823229.00434,8109041553.38804,9783958829.11025,13606069450.1425,16307688119.2907,12854956796.2335,14119827947.9076,18049531385.3286,18906774047.4627,19857762567.798,20869502403.1227,17922244017.689,18316029259.5475,20570259826.8451,22896253152.4359,22176665755.871,22471657367.414,27176909031.4575,31391120497.4162,30855132186.1131,
"Macao SAR, China",MAC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7366003827.20431,8099915025.29717,10537168650.7887,11169911309.1314,13235654431.1652,16685148820.223,18492680570.4259,18109177535.5778,25769694031.2973,34923771653.4435,41526305029.2006,49579502096.5374,51384336602.6228,39974118821.0883,39144593869.9517,45846407650.0925,52593834251.2868,54195280175.0005,22457182015.4045,33988074273.8557,29693108089.5248,,
St. Martin (French part),MAF,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,2026080689.62403,1720177064.12935,1870905244.01673,2164397836.12162,2711285689.97553,3270381406.32083,3083736993.59819,2944368878.40687,2930959404.59244,3015972449.09444,3160217152.99943,3575873680.80165,4192733178.01591,5405797189.72123,5012466369.86143,6321302299.81163,6316393979.24551,6669106774.22661,6290873168.68622,6682267135.29648,7817231432.8166,8366915889.40526,8035388148.62294,8473602290.05772,9004102996.75239,9127011171.73891,9873657156.63354,10899377679.6449,12704130415.1663,15003362753.0193,17280673506.7239,20165206071.2535,24910303982.9846,31613015288.2864,24924066111.0162,27913409876.2823,32649115416.821,32954415684.3752,33085764310.064,36800964966.1046,33813685968.0387,35134721823.6902,39668698765.3829,43975495444.857,44676344434.6345,38322382167.8836,48011260339.7696,59479336973.6839,62793422903.3518,
Monaco,MCO,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662080000,897720000,1028160000,1135050000,876060000,671710000,699460000,809340000,984490000,1277650000,1664250000,1871490000,1927960000,2455520000,3055950000,2300050000,2718551249.64333,3673986062.16333,3754690000,4202310000,4073910000,3304620000,3371770000,3998890000,4449590000,4684680000,4078480000,5107180000,6878630000,6959300000,
Madagascar,MDG,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,287656507.221013,386959049.235983,333585013.598307,387538604.84284,444395205.135332,490078937.641874,518367322.90284,397452745.03954,382059792.761991,358021369.151216,395479001.287626,354261088.112427,403361717.280118,431756680.924292,416201567.282272,471805106.217111,485434272.405209,487795309.911952,506414635.454854,524730474.858036,658154212.545469,756171711.966067,787033225.799436,660101229.926748,696572786.590699,750485178.09756,845429804.812891,1038885144.3846,1131720359.47709,827914094,931624256.900002,1346852556.80049,1664240992.64006,2304808982.35441,2723245722.93449,2000464143.47463,2217744446.00652,2764369484.32435,2904395088.63027,3181649753.10106,3590372230.4226,3181839413.15825,3422515139.09896,4183431687.22067,4460237354.88703,4142292978.8023,2633805186.1118,3404842387.32767,4738122495.75769,,
Maldives,MDV,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,10000000,12800000,41800000,65200000,74500000,77000000,77300000,84900000,91400000,97996965.3320654,112511085.396617,129974179.725634,153907074.595169,183800000,188069673.073431,222261370.754701,216373324,276649822.157898,322352983.721722,374927211.581932,409314783.623077,435532948.475195,443288546.742686,467501618.964593,472451234.845414,500966972.085416,590127438.695907,698395123.832708,495381650.437815,792683135.555705,1830568383.13289,1983790963.67971,1717985036.09953,2011472205.39976,2448334561.68311,2490112955.50028,2912115403.15158,3304815372.91327,3155074087.03953,3160559844.26155,3333364165.44544,3603566757.76177,3763422690.58972,1801558022.44397,3997390545.27606,5132120228.51104,4944051942.58994,
Middle East & North Africa,MEA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,16053000000,22240000000,27807000000,27927000000,28903000000,32699000000,30022000000,23986000000,29926000000,32017000000,36211000000,41757000000,43297000000,44323000000,47654000000,54083930000,66855530000,79402846000,88749777000,134109000000,152570598000,185852621961,176806479850,181306291854,186195478716,211682465341,240445204379,279385757376,304588838622,325361274777,256685122217,330633221488,383822993361,405863295575,418966315480,439418909132,421227988288,416469674967,458557427239,504835663848,520017063195,455085304859,547584739245,648910777418,671534494009,
Marshall Islands,MHL,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85392633.1831118,83327561.356521,84264246.8657314,84529162.4338911,83822837.4718488,105156326.953359,133352796.941149,173015736.695485,171464325.388942,151509784.881729,117666715.59716,120892616.37112,173932537.790295,210477620.358113,179338545.609565,177734685.085032,219387359.579513,,,
Middle income,MIC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,327140727287.994,326863298527.734,347384725925.07,337323167080.917,299801603190.336,361349349560.575,407667908866.554,451336657219.756,529963793216.749,557173859831.699,617445141614.331,662630267024.62,774705645060.925,920817222616.885,1024930615372.98,1051878178787.47,1048118992765.32,1099594286777.15,1311794887949.89,1288673966660.35,1374254310935.82,1759841184525.98,2228387894459.89,2740247039906.04,3336659172088.89,4065643258518.76,4881530252867.28,3986852611122.15,5058233302638.89,6087157314419.56,6408790797994.98,6666718708639.4,6794539273852.66,6140055152936.39,5927903779463.06,6734104046677.08,7354417201424.86,7394561494719.42,6795694330503.73,8800177884065.31,9840062942424.83,9522982604919.47,
North Macedonia,MKD,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088150000,995320000,1031750357.90033,1111097537.19677,1177510384.63084,1069203580.34177,1035959259.59511,1359036032.4513,1752521267.49223,2189800713.01955,2678477377.87011,3821001366.79866,4524100455.04985,3175048876.25436,3800760576.65824,5019231215.0058,4520978371.74539,4916110418.23979,5626923237.69815,5072518023.20284,5602469463.71475,6407354065.82028,7792117782.12157,7972639692.70827,7352522159.25436,9375388559.87248,10285165620.4718,10967210881.1782,
Mali,MLI,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,94744646.5783036,112219897.607873,148486024.668199,131394770.644375,191329848.64389,262685141.925177,200381661.706664,190197232.970035,208756468.642245,232746191.928653,238256898.262748,276922798.646168,341489232.391297,321170293.981212,352843484.576076,442363483.37551,466312578.289778,470207235.91389,476969803.843701,413180943.524043,537675741.469859,551222090.470342,661639993.962504,668903827.417781,712362282.599241,665343132.268324,899286010.948672,1085746921.39582,1176056263.09017,1243788537.5909,1443447944.9039,1934284904.57902,2006941765.52762,2663811411.7284,2218529854.37689,2510518198.85553,2862783945.40003,3427011571.92035,3385050705.16147,3334433820.79161,3246733357.18818,3381763569.32911,3536643518.66675,4362471959.92156,4583956026.73745,5349945057.50086,5548981559.61581,6059888903.49656,,
Malta,MLT,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,161628060.910732,204152944.897451,282540515.412848,369926802.49366,451942652.883293,495135869.504773,586063529.095541,705271809.121495,909141632.240192,1171884050.17529,1073439634.18777,925408083.188237,821599457.7126,815557778.136475,835757905.466836,1050910641.234,1349670759.06317,1589812305.42934,1726292531.40312,2219056609.71082,2413052120.31215,2764830628.05063,2562260870.47507,2832467007.55206,3280784491.42251,3150120116.13977,3127886045.17351,3518405034.11979,4476146606.52605,4494919456.41162,3990133943.07463,4444367598.00747,4949042280.69291,7664969525.92705,9679237909.30476,13837324805.9265,21555372292.4073,28271377999.4494,23412950990.443,22284938015.279,29249670035.2613,28144787077.8118,29345334859.6284,30383951060.3163,27692265965.5631,27685940179.9906,30147474798.2515,31552571531.7608,33825423115.029,33436805181.5983,36679054128.5321,35546728246.5701,,
Myanmar,MMR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,205295672.191111,247507345.974902,306698870.7899,415995449.949947,499447626.760921,631857418.439337,523519355.599078,447541163.771976,434818567.412362,379751814.585323,401326117.737618,294961010.872894,215309082.864938,282068426.124767,318424558.121686,305258648.627229,647113909.382432,882158581.963594,1135208843.85637,1309557461.24329,1374674413.75888,1502738779.25674,1702150190.84336,1839247950.46681,2144721684.53448,2507050075.7781,2458632041.91378,2638509212.40592,2960216764.0737,3838096768.74257,4632114057.21532,5911463762.98553,6439004778.54473,6347345687.05422,7851489592.53019,8657964791.45517,9744867766.83163,12386532624.596,13932252956.5743,14565344627.1458,13967436920.8442,14781934654.7879,17032964247.5318,18885495495.2936,,,,,
Middle East & North Africa (excluding high income),MNA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282149715775.782,340069587524.834,411127996844.205,541509757005.578,382513345459.415,451175801493.431,478995284038.148,556164680487.494,517738662798.083,475332128956.308,345225025078.709,309893256193.66,385496064421.171,465801730152.55,460284540953.55,295437414581.809,441585406394.621,635357901751.216,,
Montenegro,MNE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726280489.98375,2065271070.71934,1664105273.01973,1717067850.78748,2194739851.01077,1965422633.61584,2124723159.82765,2142592483.86297,1988243326.11046,2069495570.48878,2335151197.38259,2705138677.2137,2767315784.00932,1570363657.8165,2918797457.49253,3574456050.5084,4219690596.13492,
Mongolia,MNG,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,475600000,567300000,612100000,648900000,637100000,825200000,906300000,923600000,839700000,498000000,,390800000,392600000,415600000,511300000,492500000,627300000,550300000,531875065.555684,626335316.724749,651500831.334458,722653277.003401,849120336.74,1226845656.15811,1491209333.34832,2047068908.15789,2577932017.63667,3044496277.42832,2322782707.26032,3423209722.25234,4620181575.97473,4512501520.52849,4530230125.32443,6134971872.98565,5194083607.82277,5673160602.51834,6877055534.63505,7938420811.85341,8810063262.87175,7987063439.74689,9241901499.41691,11333587868.5533,15955809294.9566,
Northern Mariana Islands,MNP,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186139349.99826,2936610500.41961,3064448817.45209,3365027839.95662,2909136157.58511,2712929514.36965,3668297743.24656,4780705837.66918,4902423090.77534,4769209507.50175,4248371049.88091,3872281892.4993,5577865165.65053,7072350517.9779,5978272146.48744,4717341072.677,6745710058.39092,9603958019.00047,9619687934.08299,
Mauritania,MRT,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,190329259.880182,205676082.386058,183034302.480021,155602491.199567,203976684.643461,269764723.610035,338952635.665603,305780467.781658,354741995.323771,330280549.608147,402568593.113676,444800000.000997,439438716.809168,476994452.625868,487086248.208932,474475554.838789,468968322.570804,427983349.946999,425145033.007514,426712522.759458,505570182.761589,512499240.887614,459910878.918256,395063911.818934,,,,,,,,,,,,,,2911245203.4913,2957487585.05903,2235233799.79902,1712105139.29361,1729932285.78876,2041282287.12368,2224556822.05723,2718350028.49137,2946987076.44841,3295009967.19268,4262461399.53757,,
Mauritius,MUS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,340491130.444096,405006072.882176,443108574.652779,518697496.558324,578582931.705297,513845307.455783,511195625.700779,511011259.016425,509335523.314993,576655956.679858,889624329.269917,1225091983.4915,1405595069.10582,1449071351.9114,1777849043.74035,1864261767.56677,2003185932.63493,1970645440.49546,2041383713.39857,2401601259.2278,2802474546.93356,2540739119.6464,2634098359.28919,2667772227.54746,2671037913.65092,2925414897.22569,3029869602.93245,3225204740.51683,3500472342.5218,3899312216.21256,4374031053.78499,5259431789.57904,5747674170.68966,4635071293.98414,10188514294.6095,6982937351.33187,8047723490.67921,12267887404.9342,14388873283.1129,13073248010.9018,14022612301.5276,17264237069.8682,14267218688.6211,15442387676.9335,11631198801.6651,13394061848.0025,19665845681.2243,13880377680.8254,
Malawi,MWI,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,213195274.093751,211201230.953782,258545366.387628,314741243.927429,317547516.366325,269064477.730272,276055602.904173,341450989.9466,276133395.706886,271832383.499822,309225724.59216,341545197.899115,309836025.474198,452419764.140255,521418857.155597,434715590.363906,349597432.227454,353989999.318942,473281049.742945,555784271.884402,591220295.332542,582588515.466864,523210993.072425,470671484.029128,483730710.837234,477888416.414186,622150262.267831,573760239.088978,609271635.580753,792736761.756086,878832412.696712,1026201289.38597,1347809423.99263,1224412685.46756,1606032222.17666,1384774825.53117,1397594919.08003,1645482135.66846,1273525666.03693,1184090201.24933,1118961243.08392,1170556855.65152,1470466251.47204,1331522718.1775,1607754459.13052,1508157004.09762,,
Malaysia,MYS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,4733146846.87441,4392210378.57729,5865654173.05726,6841146558.88365,8385859497.78697,12418425596.2867,14836348608.6071,13878587321.2458,14298672247.8024,16217555202.3757,19066907985.5922,17775779034.4503,16184754642.9159,20983170203.6602,24449139867.7503,28817852649.195,34513979389.0661,39511769411.6505,46420967921.3311,54656490922.0522,68525690449.4859,85992110565.2209,94813375106.943,95750319180.7643,84941678611.2438,97970763157.8947,114272473684.211,104209737105.263,110373500000,122018000000,148229544736.842,166725326382.374,191059859093.907,217000780575.904,242055051647.413,197562213536.54,234007416489.164,271150322940.318,263076216229.107,259477171510.95,265588183928.29,222159718756.867,212561993725.79,236200503413.262,260852043433.954,254133683254.663,220848811936.55,287349473811.222,333961586318.191,293860129683.38,
North America,NAC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,86909480340.0088,91447355750.3899,102852806397.771,142875358121.297,189328640794.68,197637627709.87,219881296238.075,236481457371.21,278088551764.634,359592954767.797,427870767522.856,472136446531.195,452845857200.708,445444866046.639,507271537396.892,494245111946.161,518316429957.053,579460539048.525,714877611952.491,804849126248.703,872656172604.428,890875404421.071,918784613215.679,959519180478.133,1076549381208.71,1243960834959.94,1332682371026.26,1466742162735.77,1471775510375.57,1587015846177.24,1804255192602.82,1655792100775.52,1617533729513.04,1727725570749.98,2014925059624.55,2302546980842.44,2661219171402.63,3056052022768,3275612548453.26,2690726392121.34,3129060846890.62,3555183193265.35,3670277270010.81,3762008354357.12,3892984372350.16,3677389822304.22,3656871650261.22,4002259447834.48,4312176745014.86,4364457337579.12,3705020612869.56,4367236468369.66,5092180087885.2,5333122172104.04,
Namibia,NAM,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403420848.78664,1566898379.93855,1682986030.04835,1733949841.35195,1793315024.46164,2107698055.04972,2060265323.10414,1975407058.1461,1832069353.64664,1515754073.48185,1611712807.98396,1547939335.23169,1447627716.05755,1861322569.10531,2519829419.94659,2698496833.12544,3430416184.46085,3792978225.2406,4023868450.50521,3932201908.55825,4915826340.56377,5015066817.89274,5222709243.38782,4683828538.35992,5200218015.67087,4399954252.58443,3996131441.74685,4771063299.15933,5299469863.42185,4891928419.18742,4124417279.15906,4694459963.99498,5675029135.23556,6093486408.85864,
New Caledonia,NCL,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165674684.17445,1679284053.24965,2016625995.59017,2057375275.09295,2388284538.49901,3238040413.59912,2497145410.86026,2080649188.38169,2539228178.65008,2998180426.79565,2788355021.63842,2743791517.15854,3002115473.88282,2449218359.46202,2551046511.91204,,,,,,,,
Niger,NER,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,107571657.226689,172126829.23551,203071352.28508,231651223.572273,328451474.396262,533062822.04239,643654326.766608,542668132.879057,440731114.54962,387502390.767926,348091726.042675,316387086.845714,421419324.655075,547187998.311886,483739673.082866,440493241.792064,553196765.294635,421198475.789633,424637256.164627,356208790.646342,272807490.976136,327137163.069577,383851172.196356,318222967.998296,382293959.816303,335021817.318484,334506239.979205,341810197.251743,344870172.374103,433361123.291587,557534222.825477,602395376.725516,641061586.646327,807410729.921412,1129020074.48778,1190490813.20784,1333042944.02428,1435276334.1604,1664662459.33436,1820104645.93702,1849816386.99044,1423348849.27252,1339612602.07697,1548911711.84761,1585171831.93333,1522713295.92732,1482275043.71812,1666059321.14549,1562749242.33811,,
Nigeria,NGA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,13286778172.1198,11607626444.3584,18022958772.1739,27758833976.0955,19471978008.7727,12882700899.9871,10865396139.337,12346589820.05,13510125461.4212,5391208880.15252,7829857469.91272,7279533315.2106,8575325520.87754,14761462726.4222,13351068427.9148,12999650512.8315,11130361950.4201,9878568830.69649,3871863339.27174,5315486771.3777,4957401154.76993,2902933764.95838,14095590011.0572,21183082283.3768,19843883800.6406,18321010044.7297,27530353301.8863,38260209526.0277,57149176339.3709,61107983547.3045,70058379755.995,90359643778.4936,59328527137.3321,83697021545.5441,103335013899.27,99480314424.9998,100299827980.8,86220193224.0203,49978538838.9859,39692585742.7954,52333999477.01,68089155080.1065,72245869102.9642,41639047639.5,52755939607.0828,70760003475.036,62702710966.8228,
