Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
St. Lucia,LCA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,206748439378.399,211355717441.647,199693477621.859,193767463568.294,208304874285.643,238184300955.219,217779326713.295,202518941686.34,208563968539.996,239918380245.616,301963389528.873,368818036263.005,367572247552.329,392207796486.096,457497718188.135,471304366470.098,400130742704.619,443872622865.676,422320231948.09,375781524571.696,376672726872.825,445368958672.804,545338191035.196,659874460967.332,812887833297.938,979423174399.328,880299490595.536,1103544609422,1276569052038.6,1308012526981.63,1336930596822.19,1329795930231.78,1076056676766.21,984473307215.061,1062628957183.6,1076496306484.93,1050218154605.02,858059177188.761,1086998211760.64,1261457694795.7,1415786953893.77,
Least developed countries: UN classification,LDC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47931946973.3697,46917228417.453,51022747696.2647,59712264047.5257,70227079477.1302,82872889141.6249,94727759532.7505,116786688460.508,147962396039.057,156839109147.687,164857033712.588,189164217486.95,197429185058.684,218567319540.822,241245048249.444,230084187419.893,245645741063.586,279728134623.233,298144105869.065,325967437593.839,323127799018.879,357127974581.051,408156931659.28,405182377321.957,
Low income,LIC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89253265704.5016,76344797813.5311,81910277785.9344,87817502530.5961,84166756345.3631,79953475825.5915,89840987115.5038,91054053599.5819,101828329852.556,96357164429.3411,101433286361.075,111810448915.152,125054626379.799,
Liechtenstein,LIE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,213230395.378151,216356994.264706,222745259.403292,184095517.764706,186513235.815126,219117647.058824,249369747.89916,281069958.847737,263554001.613445,382521008.403361,396470588.235294,360876897.133221,369514237.855946,389531250,446917293.233083,527674750.356633,546373365.041617,567643742.953777,545868033.31198,850738599.871548,1261040532.3654,1209298701.2987,1455021624.21913,1501997450.06375,1554952830.18868,1415942562.59205,1510563882.94076,1554076086.95652,1570606727.4442,1504826629.681,1757788317.52371,2035436306.5023,2282432124.1159,2605028973.50993,3121408336.70579,3334146341.46341,3320227971.77492,3676432554.67028,3967633824.67029,4271343816.53454,4578522269.83509,3465129811.99642,3319422192.13882,3783609614.58765,4677566953.25625,5704109452.73632,7033766989.43283,7997307401.05923,10295128398.7061,9982532221.57982,,,,,,24059662018.8183,26482103820.1191,29823068486.2158,29049270996.5052,25410365018.7551,21551602811.75,23344775696.6417,17636895448.6604,14836940144.3701,
Lower middle income,LMC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,21479608204.2767,17540639261.2449,18771347885.5183,19628444291.5565,21468467217.8565,23185297476.4036,26079148231.0193,27644898338.8555,30692010841.1333,37763119733.5185,45658843216.4695,50859288453.4286,62057570237.2695,72917589078.9479,85224677832.1748,98751049149.2835,108070271128.37,114169588616.661,116774457543.489,114303465640.328,124236624245.929,139314882426.517,157115815082.934,163341858213.197,169037375548.172,188488741093.304,166508193428.714,178853023636.436,170167486356.429,190346905912.313,219340031279.884,238818061210.96,257415031471.639,262589682153.372,287469298821.267,288683706752.314,311592556233.313,312650309990.393,358279431920.717,434402076685.374,520516458347.037,612165253901.966,810401601073.026,860788144624.999,912453340595.977,1075731721899.89,1191120356166.5,1214132341760.76,1225043749285.72,1302389972939.57,1307665146603.12,1403729359111.3,1548756228334.29,1671503819025.44,1714713133311.95,1570737448350.25,1893194584611.7,2085101251469.72,2179717246994.05,
Low & middle income,LMY,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,61792425495.3144,45067842634.6012,42759728208.9828,50561710435.2698,62346415962.8412,71698699763.706,73157170474.0251,71919324993.1531,74188299486.8106,88241937218.0793,105142499402.731,115910796427.636,134042203163.618,165287879962.56,206055968428.786,268028553494.854,299875966284.278,338858467922.295,361660678398.804,404906463534.734,492877596535.456,547970687382.809,534018431106.144,557179785968.801,569762805569.655,579982829675.614,597780077923.047,585900982470.238,633275692329.421,651442778628.529,688027495056.701,670128086325.738,753282595066.672,874425461251.298,993125426933.386,1094188463526.53,1210979840977.09,1277049151536.12,1252855233536.43,1205534726268.4,1318308903593.19,1358602092112.77,1416876364209.23,1657427343031.24,2032298220240.95,2427627930772.89,2893859269121.74,3643223533738.33,4474382130914.26,4772349210004.51,5798543896857.78,6946934140919.83,7512736842478.1,8040854395647.4,8410910092200.86,8140544593256.91,8120589389773.02,8894844651822.06,9816538418425.49,10013263161051,9737010344152.76,11626025078366.3,12044640040781.9,,
Lesotho,LSO,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,6159997.53600099,6859997.2560011,6859997.2560011,6999997.20000112,8389062.34052043,10406842.4989431,14410073.217582,19132362.0961416,28397258.7179584,52900013.2250033,47150011.7875029,59800014.9500037,87883585.1277222,153688462.496501,156538233.618234,,,,,,,,,,,,,,,,,,,,,,,,,,395802389.230366,465908606.994388,494023359.87908,655945408.34449,723055152.274825,890669897.710667,733632207.851428,717415828.899396,668726126.036735,563094584.894189,631752583.215555,664073593.882873,618032177.482019,499287190.889176,619194883.331243,642106937.543779,,
Late-demographic dividend,LTE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,75345037009.0734,42314545228.7719,36016911104.3055,42601914773.8454,54206906981.7353,62513295161.0073,71483434418.0425,62518487966.7266,60705544857.4785,77162545973.8215,98726206213.0773,110906598206.637,123806847752.381,149761895783.534,177280073581.22,211159749009.626,210563253835.933,239918379697.304,239379306627.931,284529567589.928,333796646915.652,346657626904.886,353697838000.309,372251503866.962,402477395956.914,444352220097.321,445425053817.409,434805184623.402,510214711893.858,525627331658.8,491283574171.37,460280720086.216,499098852681.273,543377043908.443,638824831091.088,775941793144.729,843469629169.591,866572455180.55,826997423007.95,753040441098.805,838089513132.427,898686670423.772,974686810540.252,1163273665467.82,1425335117938.67,1710540113628.33,2060610508571.68,2671510228922.96,3428934660629.55,3622870233250.76,4329966756814.15,5294980966978.56,5831988645980.54,6385967636827.58,6656700545865.51,6336045996413.47,6314546525601.79,6944757839858.28,7827729649904.15,8129648708268.84,8057492849321.84,9438000349695.64,9648704622767.33,,
Lithuania,LTU,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602865686.77141,1725368148.46785,2263899007.33707,2684620630.12516,2408561070.34959,2206892533.44842,2513627104.01381,2954727153.18869,4049949238.57868,5186287878.78788,6109441472.82,7833982933.86874,11355599343.1856,12459124835.3578,6686848762.85794,6259625983.25355,8036520163.01398,7436824598.70268,8570402055.20452,9158297073.12058,8125991416.49648,8548203186.3152,9606570361.97766,11255581775.6259,11786059370.4392,12180185132.4981,14499726770.5347,15197729576.6051,18130422565.1062,
Luxembourg,LUX,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,300881000.403388,385272802.311184,472621207.955275,636830883.874974,699292667.771334,774871119.885927,762615464.994775,849467642.093416,1015057000.12809,1202971931.75564,1459615119.3268,1149102564.10256,1028491082.46512,859329388.560158,795763055.012566,723437733.541681,1341447534.76612,1925385197.19071,2186940208.44761,2278131654.38165,2939394012.55432,3426756054.34141,3255597239.64868,3705075792.91045,3887986496.26236,4411022167.48768,4145573941.36808,4035433017.59134,4265252278.28406,5071791381.5197,4378738108.62119,4679412609.59882,5038048013.34472,6244662568.89371,7448923681.52782,7288754166.9354,7816106443.26705,9759117927.65532,11853640474.9633,9814595728.88671,9457490356.83335,11853863094.7471,11463634847.0531,12032790606.9534,13177315584.0584,10398064118.5602,10754088413.3206,11704208687.3765,11504480929.0667,12636298021.6863,12303037461.5845,15561045777.6393,14299390632.1927,15548444990.5865,
Latvia,LVA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821019680.547633,1061771311.89382,1148976530.36535,1705255570.11796,1721214268.55633,1988105446.11819,2267633758.67473,2322889949.97726,2905847989.17722,4128708208.66398,5273722464.21904,7302657386.50614,11240168239.6389,11423519953.2232,5869833194.32861,4564055412.75163,6318998821.78348,7331423500.90221,7332678314.36983,7155117905.70311,5960532917.60586,5422385171.9685,6279437879.76119,7615094641.66117,7539496260.77646,7712274888.25839,8824909194.27505,8900986282.09342,10520709144.5021,
"Macao SAR, China",MAC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,232900561.258228,219716413.097403,251389174.087003,269789051.965272,352295561.874607,431471016.53373,513643771.503392,618007506.457338,723975288.842078,993097416.99722,1530039729.85604,1759261002.44115,1945031351.27231,1823097538.85597,1340128539.86744,1343775249.85919,1097036672.45829,1026420666.05354,693878568.135661,631605153.420053,699078463.715326,1084620197.79732,1631353906.56719,3024566646.2574,4855884438.59882,6628418087.23752,6229964426.92182,3967294245.45698,3524023405.01389,4540790161.59222,5838272090.73897,6879364846.91001,10416383659.2598,11172504308.0992,9865962298.73832,9988411414.35193,9248304151.36215,7625330371.09363,6715932358.51718,6895481774.35303,5570471479.58775,6373249960.6245,
St. Martin (French part),MAF,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,199878312.179255,229133799.296116,250410513.60639,306057298.799128,296851036.164482,313013166.709153,336528695.837755,415770014.366198,433357224.300414,479597825.507016,590456655.383174,647331988.239905,690532081.377152,845158696.746297,1128664297.20395,2229988646.47808,2755179991.81773,3530930112.85387,3295676572.49636,3815206145.77493,5675364256.78103,5550463469.22141,5462118517.91343,4509201733.62959,3747624435.10815,3779465368.18046,4569923121.04355,4839675926.89514,5786813414.3816,7065598356.30059,7781920090.18796,8054289862.23016,8362423940.03279,8088129003.11862,8392956448.98403,9350603852.45902,9414841824.27561,8909512889.68196,10128121959.7319,10930107546.4033,10480934330.8865,10202097545.1153,11120357844.1158,13498881034.945,16273570043.9005,17759588395.1825,20022003498.8016,25415959043.657,31838277749.6428,29413188368.0232,28576866443.5193,31926945719.186,32032422991.6283,32894636657.1237,32184291445.8461,28563811941.1557,32003137198.6024,33351946626.4851,35475429523.3527,35056913348.7143,31825825982.0338,37338888293.0648,35511964773.9418,38082287504.6704,
Monaco,MCO,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279675089.276052,334759565.217391,384029004.329004,374594227.188082,215878641.606963,198856949.828687,247922171.790966,271257717.527444,367741669.416034,550509640.42082,734778376.340566,966524936.528344,1500972203.74557,2058438166.73601,1229115605.23242,1571064504.17693,1948936083.75505,2058310108.04085,2187460740.47991,2443561051.40988,1873627740.82384,1774126161.90021,2133662636.99701,2626779913.54865,2745691030.0408,2875579111.56641,3298150653.9477,3270050256.14919,3250420712.73311,
Madagascar,MDG,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,101213080.575205,117618606.321094,110786015.440073,139168790.50669,137808607.053276,175509694.192,169953908.896724,190560461.578382,246188442.533957,529217269.667073,2423509387.95312,1698505689.56368,1260748390.38156,1218438624.68638,1047636606.99654,713508373.325887,891580584.366165,803247801.525034,561377484.698362,1294035494.02456,1413799000.58205,998373766.99939,1340875126.9165,1538979542.60738,1157857170.70006,340474829.652222,469814812.744435,432772553.521621,539088328.202681,525897483.359923,552294485.958452,789059496.723407,587094684.651163,874597795.932149,1071242869.81545,1132427668.29558,1299050304.80472,2244649137.35969,4053123143.84379,3573472351.92504,2584114087.22697,2851685057.0399,2705511834.04372,2454249819.72124,2288965024.57556,2146785000.25246,2248541715.74583,2390107389.50165,2894013271.12979,2996931493.81516,2548705971.36854,3371783184.69173,2984332192.60458,3253729305.44484,
Maldives,MDV,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,12185987364.3499,13954499495.5526,15470482812.0328,19960629658.5788,28217352440.3274,40723545626.7415,65175668963.6542,91252709697.658,111400426904.297,120030125248.64,119122720958.161,143851000278.995,159723450283.031,172014150591.561,193843386764.682,186167483451.411,171451238150.796,175041821567.282,139719431745.295,130031360000.912,138535895471.779,156121942368.875,135850869659.465,147195360596.696,152950204031.875,154814894454.735,175667230886.667,200156818131.698,205836238221.583,205879643273.321,208536760548.414,211242145391.204,228020194091.412,225007280379.385,250612303143.171,290756828320.169,342679947325.031,405343735058.937,521646680242.575,670492046815.558,640012698305.131,703631226980.528,815197776557.62,855275568930.64,825486035317.293,860315724436.076,809402375665.557,778925363323.759,771630817784.37,772998908496.92,805299327328.622,719014038761.482,850535125263.647,989767696176.13,1050655999252.43,
Mexico,MEX,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,2186512000,2199456000,2351008000,2792048000,3403592000,3797488000,4303248000,5074744000,5623368000,6231992000,7093328000,7045816000,8570304000,10667184000,14309944000,18848568000,18696972643.5887,16095724981.1722,21628905872.5348,31504266608.2,48222648250.6209,65952233326.5348,39871032942.0943,26120930271.2875,31503747884.7391,35224921361.612,25196782139.7806,25879617583.4414,33922657774.2779,38460609155.5747,46971997785.6779,58654274904.5033,71260990830.7156,106325942501.919,119948397937.02,61637325928.7241,76556665431.4892,101521985588.107,117152432749.324,131924953647.327,157542302950.286,156613261963.649,157009254079.191,153906481766.322,170291061811.54,190032339740.566,221192935894.074,246430281880.113,273652400236.232,214862076778.919,249307402543.588,288474941933.822,297313159736.718,291905706408.209,295706657463.447,281049750802.406,263907643771.789,276551490007.38,289545442863.154,282411023403.529,225038410642.138,278630818105.082,327255800540.061,436588314403.569,
Marshall Islands,MHL,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22417863.8458252,26274217.6055908,39793083.190918,37591575.6225586,30195051.1932373,53967689.5141602,70035568.2373047,33241237.6403809,29053697.5860596,44681030.2734375,36497570.0378418,32547645.5688477,39413219.4519043,48137916.5649414,45423629.7607422,115862716.674805,48232379.9133301,50299118.0419922,51338573.4558105,,
Middle income,MIC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,60674434738.9293,44243064107.5255,41972642143.5423,49639520267.1904,61248664391.6496,70388386589.0348,71804959557.4604,70495485168.0023,72622028200.679,86314029398.3346,103113253721.881,113512622431.015,131211230773.128,162055088095.921,201582752078.034,261687759651.632,292173424576.465,330456818556.472,353184053392.917,395349327237.536,478175294757.064,533843723010.956,520588430733.624,543832084147.258,556602066594.771,567950352231.273,585832534385.401,573872531567.444,622472985243.586,638838333852.669,672778522797.371,653356868565.679,737338432729.861,856641246254.296,974741869438.63,1078308027900.93,1193915594703.68,1261179504452.63,1236942147995.05,1190122123363.82,1297123863757.49,1337582152779.32,1393914726524.18,1629746978521.99,1999504587581.11,2388479445058.54,2847407543923.64,3586558403704.24,4407312834275.68,4702177759581.98,5714898362794.62,6855379791462.03,7430811682660.74,7953001540443.98,8317180459046.6,8050538033611.29,8034189086854.89,8798292164098.32,9716825979690.56,9903976381108.21,9632993188333.29,11513707260245.1,11922447313087.4,,
North Macedonia,MKD,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804770318.021201,912755102.040816,448968768.41485,425784482.758621,519171231.575818,739854787.098318,766722755.703792,644674872.758907,623958987.864011,609997977.569367,770713500.013588,820904666.867724,860810863.227033,998798687.639236,1211962784.89186,1199849451.18651,1384806414.89887,1896855513.62752,2560566821.90892,2316228303.14571,2176984976.26953,2479062961.18148,2284828331.44534,2572909151.09538,2669114075.97511,2406086384.63585,2608801360.44596,2550641759.92086,2540670650.92156,2652655640.3238,2668903897.13049,3283826224.62586,,,
Mali,MLI,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,38967414.0185596,48618404.3674661,48553130.9836237,47362704.1360243,55628258.9734222,75602026.7571698,88904714.1421843,65011618.7194176,112136502.28241,115464501.194963,151438655.976471,194627789.41349,246884145.461004,,,,,,202063551.808966,352880479.334825,404419581.734618,392320321.713926,416100397.43825,470989727.838034,502861778.19204,542197308.937423,510865175.090809,449815762.365238,601344111.420678,619860321.648751,596386769.974286,517732986.395371,561553153.457502,523225294.046507,595967698.795032,671938510.551133,894140764.128862,1101062249.95356,1264564105.16906,1395490506.42376,1671927760.00792,2266067056.25841,2068011059.55505,2220615889.0339,2424448448.15314,1843753431.18353,2239416566.14827,2572784084.03578,2405464920.28309,2606780902.67505,2804221254.63968,3191892232.93238,3463403663.99633,3469239735.25034,3890213306.95547,3726804149.21515,4200119679.23425,
Malta,MLT,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,59221512.4665156,55619107.877254,52394689.4689469,53527645.2101036,71803096.1131529,86425415.5974562,112839644.552156,126042492.629867,138856410.827671,193542155.688623,223655978.125777,242267539.964476,258594791.666667,270064826.764618,243353291.740386,238043832.357247,276174350.010924,394057281.312127,446224082.003374,479721483.123922,649373362.15048,656351527.224436,670087629.559833,642407299.270073,716046347.835965,889781128.404669,956323249.16627,868175953.731509,964539728.146757,912267541.971588,923910150.425532,835779532.415226,747131645.0496,1150745380.92878,1282410879.78396,1465243908.43803,1523643305.41043,1818766798.0042,1821432493.08904,1590067532.60503,1896851053.95978,1750600889.35321,1665840063.99909,1743438855.61362,1936845193.8416,2684099363.58311,2646662209.53465,2685109725.87172,2975026495.00042,3144248189.62164,3040941424.73441,3682781239.38183,4595992812.11128,3885126745.45751,
Myanmar,MMR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,7844962761.70668,9058496025.78182,10194533485.2497,13006508401.0741,18176016692.668,24856636472.2748,41801760974.4937,58979478406.192,70244670894.7374,71962482831.9863,64978066409.9326,78243163084.4087,85888087201.5913,95224599728.243,115264701784.969,115044593313.138,111175878209.412,117106196376.782,86334348720.0169,80402641202.8837,87048339921.0419,93507608957.6129,58955854264.5799,66145902062.5868,70918848209.8107,74849300692.6384,79840770986.5442,96368579347.4475,98831693200.385,97988231323.8653,99748831059.2508,98272970040.4822,111824788917.406,108636799699.443,121765914589.693,143153475395.293,165868856577.155,196002940254.915,244961869395.892,332904631273.119,321722501095.167,356613122940.704,413640544387.277,429377154206.562,388607232069.57,394666355091.778,344808524249.004,328325781054.871,329119892786.214,315286065199.24,326539655173.506,266707880947.628,314549818698.736,340871831519.666,373658710464.207,
Montenegro,MNE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166084944.652514,203011821.60129,187851544.055152,227106185.683592,355192450.956047,405831364.258177,621121565.675574,1210164248.56282,1782624871.83243,1137518755.20978,896636524.289118,886661451.475055,807299656.447456,900596989.155914,872988649.286329,816909206.298486,1083077546.34882,1307495656.37829,1610738651.32686,1513279973.13333,1328911934.81296,1296660543.16595,1340277164.33418,1425502049.29113,
Mongolia,MNG,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,1508607666.66667,1673359200,1475980300,1132424825,1281670400,1726338233.33333,1433338700,1400065466.66667,1596152133.33333,694864020,687672105.263158,315557739.43662,151109236.584543,164785865.235511,332470953.166447,330198413.757766,272088757.57921,326267557.756049,316526506.065363,286527756.738113,273095465.462935,309289381.678146,464556058.925114,554176698.248515,705008199.205416,1136957513.67772,1486858535.49798,2036450452.0595,1324228275.58866,2479387697.22154,5039625450.50197,5546040601.65883,4940199976.70493,3493574767.97837,2123756243.37741,2086961064.09208,2565850043.04252,3537715811.90272,3975430096.16853,3138958489.9986,4102169165.47782,5111973622.57097,5440975114.50305,
Northern Mariana Islands,MNP,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,107364786.330378,135230464.339514,84416584.9400981,49994288.5555189,49174714.8232598,50628829.0823297,83816574.5147196,118462586.48841,91641196.1498276,94232996.6223698,106016379.890207,164645934.045195,130355197.218697,75948906.1381549,144142186.225256,411638463.670741,362192311.110955,277125066.233415,325943304.940894,426951326.194492,546223502.877992,585683198.57166,886239200.885505,473933346.817478,541993387.027308,673280178.110924,725565141.591587,754628384.672346,513671572.539765,573248360.59249,700714752.660385,852423375.571304,504254546.324461,1819382868.70322,812103608.022081,715967660.209936,597677732.849191,540991744.14035,572330487.24103,567849862.129412,562975449.945716,746009270.58105,975504725.696689,1057842537.49063,1195749676.20482,1426593149.66493,1834429129.69953,1936834652.98323,1715840698.46291,1873227089.21323,1990568380.93766,2236103907.35621,2363444765.63061,2502812783.87976,2115386291.63425,1855735334.27838,2058670211.05554,2460839464.64859,2466542528.48389,2041166988.22536,2612523362.71858,2527966686.8413,2862949120.18497,
Mauritius,MUS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,192620696.622403,228534828.405154,287184978.765348,311503861.379672,263915009.997017,250656238.173558,193146961.844278,196477080.521433,188038940.799472,200744919.065153,288868007.222146,401841341.856563,602036431.017899,569189024.330667,811519950.224265,812777732.204094,889816778.134688,912332292.140339,1080181423.90966,948972010.575903,1098109556.8676,1079613176.60637,953188684.868074,1169596984.93691,1051264139.38094,1029244929.61681,1037154629.19698,1308471143.55065,1428101013.59284,1393771814.86192,1630342209.1293,1955664327.41038,2373366059.30136,2328863134.31248,2416646093.47592,2702122730.6534,2635110608.42253,2528161783.59276,2416266913.66429,2029084311.98601,2109623736.02997,2305300294.00192,2659307369.51294,2755435836.82441,1954815639.63321,2250304613.82183,2553166929.87256,3386357347.94876,
Malawi,MWI,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,212986979.047569,253820372.269879,316213797.113569,477587367.128138,501760735.915746,543574130.575392,569054167.946113,522340766.09979,545207466.304284,498167397.312183,676527658.907233,884918060.715666,1138831787.69991,1726741782.73095,2408740595.92026,2332611592.27182,2441792982.69774,3032971015.5232,4050444681.05501,5597589518.02241,7624203965.02706,9009493842.56496,9739264329.07195,10861820140.0108,10833992563.7107,9312770384.06922,7307930993.60745,7105782656.07996,8678076801.32336,11295970750.6012,14547067794.2604,17866598778.0041,21671574979.3851,26004090758.1111,29974089315.6531,38663078149.9203,42859130296.526,43116615799.5599,19359457806.7672,17326578947.3684,23721315789.4737,23310526315.7895,23682894736.8421,24701052631.5789,26141052631.5789,32013217529.4395,35719105157.6846,43363202309.5391,47478695726.075,44448820159.892,57214226129.2539,66095033240.1635,79753600183.3721,85594030167.1676,87810966555.2453,77947479115.3181,76873875530.9114,79978201537.9353,86828567605.009,83760034230.785,70575637055.1842,72028928666.6771,74133971647.3687,76816924781.1093,
North America,NAC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,131060474228.477,153474471228.599,305260288897.864,346972712827.159,374840185344.034,390483362197.448,445573690854.223,517416102633.113,609024987135.998,699184036181.642,738458412641.348,825859992210.651,824129973248.865,886549561172.848,1020060806283.67,1103830793336.6,1160712365825.44,1214682395631.37,1292504718048.41,1373059699767.72,1399034072684.74,1363328775031.37,1408408381962.33,1486337024263.42,1599790225929.63,1705651098013.8,1840318747337.85,1984789925420.21,2147863774208.05,2332338322332.44,2519379752768.02,2534626189538.98,2506749707478.75,2657135303518.67,2918511681923.99,3247565783528.58,3485736165830.1,3574878261264.72,3501887605692.26,3030817434188.5,3136373102977.93,3345333271885.97,3620119016449.79,3782026756761.01,4036705031521.47,4149817807475.86,4237738124854.66,4491722858203.04,4791217190545.6,4990031601480.92,4987090732956.95,5517664277615.24,5980455185138.83,,
Namibia,NAM,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,607932653.684867,552897456.434122,428192253.512566,365127490.844628,255034016.222038,197036412.150717,217015472.269097,289284583.295064,336367300.322679,373652304.107597,514263435.344899,413762645.695982,611000787.513666,606994615.854006,640572654.372341,783289308.080732,829361468.445572,719781434.829541,788410580.932528,785770909.621827,648161611.498152,742373136.306462,670338069.967906,941298528.212899,1226351159.41268,1347689590.76649,1726859629.67889,1921357588.29393,2151124247.46193,2466899570.79934,2849047890.59036,2801795103.44143,3357947042.94274,3745676715.30732,4369615767.46119,3512509593.87191,2340157009.76159,2312225787.29801,2307975454.32797,1975464868.08228,1446310152.17089,1987646473.71973,2102124081.09376,3240124520.17859,
New Caledonia,NCL,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832185903.039285,,,,,,,,721022217.240942,823995031.246463,746710637.108039,760944675.223563,924430911.672937,1418526748.8938,1481920672.68545,1774613575.14498,2436050808.34033,3182911990.17175,3744611122.3494,3260878420.36063,4032996398.94133,4436218213.29476,4049379152.72576,3834592682.86051,3720161134.5077,3069968123.87808,2586663908.15215,2558933291.71001,,,,,,,
